,"Organophosphorus pesticides, liquid, toxic, flammable, flash point not less than 23 degrees C",6.1,UN3017,III,"6.1, 3","B1, IB3, N76, T7, TP2, TP28",153,203,242,60 L,220 L,A,40
,"Organophosphorus pesticides, liquid, toxic, flammable, flash point not less than 23 degrees C",6.1,UN3017,II,"6.1, 3","IB2, N76, T11, TP2, TP13, TP27",153,202,243,5 L,60 L,B,40
,"Organophosphorus pesticides, liquid, toxic",6.1,UN3018,I,6.1,"N76, T14, TP2, TP13, TP27",None,201,243,1 L,30 L,B,40
,"Organophosphorus pesticides, liquid, toxic",6.1,UN3018,II,6.1,"IB2, N76, T11, TP2, TP13, TP27",153,202,243,5 L,60 L,B,40
,"Organophosphorus pesticides, liquid, toxic",6.1,UN3018,III,6.1,"IB3, N76, T7, TP2, TP28",153,203,241,60 L,220 L,A,40
,"Organotin pesticides, liquid, toxic, flammable, flash point not less than 23 degrees C",6.1,UN3019,II,"6.1, 3","IB2, T11, TP2, TP13, TP27",153,202,243,5 L,60 L,B,40
,"Organotin pesticides, liquid, toxic, flammable, flash point not less than 23 degrees C",6.1,UN3019,III,"6.1, 3","B1, IB3, T7, TP2, TP28",153,203,242,60 L,220 L,A,40
,"Organotin pesticides, liquid, toxic, flammable, flash point not less than 23 degrees C",6.1,UN3019,I,"6.1, 3","T14, TP2, TP13, TP27",None,201,243,1 L,30 L,B,40
,"Organotin pesticides, liquid, toxic",6.1,UN3020,II,6.1,"IB2, T11, TP2, TP13, TP27",153,202,243,5 L,60 L,B,40
,"Organotin pesticides, liquid, toxic",6.1,UN3020,III,6.1,"IB3, T7, TP2, TP28",153,203,241,60 L,220 L,A,40
,"Organotin pesticides, liquid, toxic",6.1,UN3020,I,6.1,"T14, TP2, TP13, TP27",None,201,243,1 L,30 L,B,40
G,"Pesticides, liquid, flammable, toxic, flash point less than 23 degrees C",3,UN3021,I,"3, 6.1","B5, T14, TP2, TP13, TP27",None,201,243,Forbidden,30 L,B,
G,"Pesticides, liquid, flammable, toxic, flash point less than 23 degrees C",3,UN3021,II,"3, 6.1","IB2, T11, TP2, TP13, TP27",None,202,243,1 L,60 L,B,
,"1,2-Butylene oxide, stabilized",3,UN3022,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,"27, 49"
,2-Methyl-2-heptanethiol,6.1,UN3023,I,"6.1, 3","2, B9, B14, B32, B74, T20, TP2, TP13, TP38, TP45",None,227,244,Forbidden,Forbidden,D,"40, 102"
,"Coumarin derivative pesticides, liquid, flammable, toxic, flash point less than 23 degrees C",3,UN3024,I,"3, 6.1","T14, TP2, TP13, TP27",None,201,243,Forbidden,30 L,B,40
,"Coumarin derivative pesticides, liquid, flammable, toxic, flash point less than 23 degrees C",3,UN3024,II,"3, 6.1","IB2, T11, TP2, TP13, TP27",150,202,243,1 L,60 L,B,40
,"Coumarin derivative pesticides, liquid, toxic, flammable flash point not less than 23 degrees C",6.1,UN3025,I,"6.1, 3","T14, TP2, TP13, TP27",None,201,243,1 L,30 L,B,40
,"Coumarin derivative pesticides, liquid, toxic, flammable flash point not less than 23 degrees C",6.1,UN3025,II,"6.1, 3","IB2, T11, TP2, TP13, TP27",153,202,243,5 L,60 L,B,40
,"Coumarin derivative pesticides, liquid, toxic, flammable flash point not less than 23 degrees C",6.1,UN3025,III,"6.1, 3","B1, IB3, T7, TP1, TP28",153,203,242,60 L,220 L,A,40
,"Coumarin derivative pesticides, liquid, toxic",6.1,UN3026,III,6.1,"IB3, T7, TP1, TP28",153,203,241,60 L,220 L,A,40
,"Coumarin derivative pesticides, liquid, toxic",6.1,UN3026,I,6.1,"T14, TP2, TP13, TP27",None,201,243,1 L,30 L,B,40
,"Coumarin derivative pesticides, liquid, toxic",6.1,UN3026,II,6.1,"IB2, T11, TP2, TP27",153,202,243,5 L,60 L,B,40
,"Coumarin derivative pesticides, solid, toxic",6.1,UN3027,I,6.1,"IB7, IP1, T6, TP33",None,211,242,5 kg,50 kg,A,40
,"Coumarin derivative pesticides, solid, toxic",6.1,UN3027,II,6.1,"IB8, IP2, IP4, T3, TP33 ",153,212,242,25 kg,100 kg,A,40
,"Coumarin derivative pesticides, solid, toxic",6.1,UN3027,III,6.1,"IB8, IP3, T1, TP33 ",153,213,240,100 kg,200 kg,A,40
,"Batteries, dry, containing potassium hydroxide solid, electric, storage",8,UN3028,III,8,,None,213,None,25 kg gross,230 kg gross,A,52
,Aluminum phosphide pesticides,6.1,UN3048,I,6.1,"A8, IB7, IP1, T6, TP33",None,211,242,Forbidden,15 kg,E,"40, 85"
,Aluminum alkyls,4.2,UN3051,I,"4.2, 4.3","173, B9, B11, T21, TP2, TP7",None,181,244,Forbidden,Forbidden,D,
,"Aluminum alkyl halides, liquid",4.2,UN3052,I,"4.2, 4.3","173, B9, B11, T21, TP2, TP7",None,181,244,Forbidden,Forbidden,D,134
,Magnesium alkyls,4.2,UN3053,I,"4.2, 4.3","B11, T21, TP2, TP7",None,181,244,Forbidden,Forbidden,D,18
,Cyclohexyl mercaptan,3,UN3054,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,"40, 95"
,2-(2-Aminoethoxy) ethanol,8,UN3055,III,8,"IB3, T4, TP1",154,203,241,5 L,60 L,A,
,n-Heptaldehyde,3,UN3056,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Trifluoroacetyl chloride,2.3,UN3057,,"2.3, 8","2, B7, B9, B14, T50, TP21",None,304,"314, 315",Forbidden,Forbidden,D,40
,"Nitroglycerin, solution in alcohol, with more than 1 percent but not more than 5 percent nitroglycerin",3,UN3064,II,3,N8,None,202,None,Forbidden,5 L,E,
,Alcoholic beverages,3,UN3065,II,3,"24, 149, B1, IB2, T4, TP1",150,202,242,5 L,60 L,A,
,Alcoholic beverages,3,UN3065,III,3,"24, B1, IB3, N11, T2, TP1",150,203,242,60 L,220 L,A,
,Paint or Paint related material,8,UN3066,III,8,"B52, IB3, T4, TP1, TP29",154,173,241,5 L,60 L,A,
,Paint or Paint related material,8,UN3066,II,8,"B2, IB2, T7, TP2, TP28",154,173,242,1 L,30 L,A,
,"Ethylene oxide and dichlorodifluoromethane mixture, with not more than 12.5 percent ethylene oxide",2.2,UN3070,,2.2,T50,306,304,"314, 315",75 kg,150 kg,A,
,"Mercaptans, liquid, toxic, flammable, n.o.s. or Mercaptan mixtures, liquid, toxic, flammable, n.o.s., flash point not less than 23 degrees C",6.1,UN3071,II,"6.1, 3","A6, IB2, T11, TP2, TP13, TP27",153,202,243,5 L,60 L,C,"40, 121"
,"Life-saving appliances, not self inflating containing dangerous goods as equipment",9,UN3072,,None,,None,219,None,No limit,No limit,A,
,"Vinylpyridines, stabilized",6.1,UN3073,II,"6.1, 3, 8","IB1, T7, TP2, TP13",153,202,243,1 L,30 L,B,"21, 40, 52                                 "
,Aluminum alkyl hydrides,4.2,UN3076,I,"4.2, 4.3","173, B9, B11, T21, TP2, TP7",None,181,244,Forbidden,Forbidden,D,
G,"Environmentally hazardous substances, solid, n.o.s.",9,UN3077,III,9,"8, 146, B54, IB8,  IP3, N20, T1, TP33",155,213,240,No limit,No limit,A,
,"Cerium, turnings or gritty powder",4.3,UN3078,II,4.3,"A1, IB7, IP2, T3, TP33",151,212,242,15 kg,50 kg,E,52
+,"Methacrylonitrile, stabilized",3,UN3079,I,"3, 6.1","2, B9, B14, B32, B74, T20, TP2, TP13, TP38, TP45",None,227,244,Forbidden,Forbidden,D,"12, 40, 48"
G,"Isocyanates, toxic, flammable, n.o.s. or Isocyanate solutions, toxic, flammable, n.o.s., flash point not less than 23 degrees C but not more than 61 degrees C and boiling point less than 300 degrees C",6.1,UN3080,II,"6.1, 3","IB2, T11, TP2, TP13, TP27",153,202,243,5 L,60 L,B,"25, 40, 48"
G,"Environmentally hazardous substances, liquid, n.o.s.",9,UN3082,III,9,"8, 146, IB3, T4, TP1, TP29",155,203,241,No limit,No limit,A,
,Perchloryl fluoride,2.3,UN3083,,"2.3, 5.1","2, B9, B14",None,302,"314, 315",Forbidden,Forbidden,D,40
G,"Corrosive solids, oxidizing, n.o.s.",8,UN3084,II,"8, 5.1","IB6, IP2, T3, TP33",None,212,242,15 kg,50 kg,C,
G,"Corrosive solids, oxidizing, n.o.s.",8,UN3084,I,"8, 5.1","T6, TP33",None,211,242,1 kg,25 kg,C,
G,"Oxidizing solid, corrosive, n.o.s.",5.1,UN3085,III,"5.1, 8","IB8, IP3, T1, TP33",152,213,240,25 kg,100 kg,B,"13, 34, 56, 58, 106, 138"
G,"Oxidizing solid, corrosive, n.o.s.",5.1,UN3085,I,"5.1, 8",,None,211,242,1 kg,15 kg,D,"13, 34, 56, 58, 106, 138"
G,"Oxidizing solid, corrosive, n.o.s.",5.1,UN3085,II,"5.1, 8","IB6, IP2, T3, TP33",None,212,242,5 kg,25 kg,B,"13, 56, 58, 106, 138"
G,"Toxic solids, oxidizing, n.o.s.",6.1,UN3086,II,"6.1, 5.1","IB6, IP2, T3, TP33",153,212,242,15 kg,50 kg,C,
G,"Toxic solids, oxidizing, n.o.s.",6.1,UN3086,I,"6.1, 5.1","T6, TP33",None,211,242,1 kg,15 kg,C,
G,"Oxidizing solid, toxic, n.o.s.",5.1,UN3087,II,"5.1, 6.1","IB6, IP2, T3, TP33",152,212,242,5 kg,25 kg,B,"56, 58, 106, 138"
G,"Oxidizing solid, toxic, n.o.s.",5.1,UN3087,III,"5.1, 6.1","IB8, IP3, T1, TP33",152,213,240,25 kg,100 kg,B,"56, 58, 95, 106, 138"
G,"Oxidizing solid, toxic, n.o.s.",5.1,UN3087,I,"5.1, 6.1",,None,211,242,1 kg,15 kg,D,"56, 58, 95, 106, 138"
G,"Self-heating, solid, organic, n.o.s.",4.2,UN3088,III,4.2,"IB8, IP3, T1, TP33",None,213,241,25 kg,100 kg,C,
G,"Self-heating, solid, organic, n.o.s.",4.2,UN3088,II,4.2,"IB6, IP2, T3, TP33",None,212,241,15 kg,50 kg,C,
,"Metal powders, flammable, n.o.s.",4.1,UN3089,II,4.1,"IB8, IP2, IP4, T3, TP33",151,212,240,15 kg,50 kg,B,
,"Metal powders, flammable, n.o.s.",4.1,UN3089,III,4.1,"IB6, T1, TP33",151,213,240,25 kg,100 kg,B,
,Lithium battery,9,UN3090,II,9,"29, 188, 189, 190, A54, A55, A100",185,185,None,See A100,35 kg gross,A,
,Lithium batteries packed with equipment,9,UN3091,II,9,"29, 188, 189, 190, A54, A55, A101, A103",185,185,None,"See A101, A103",35 kg gross,A,
,"Lithium batteries, contained in equipment",9,UN3091,II,9,"29, 188, 189, 190, A54, A55, A101, A104",185,185,None,"See A101, A104",35 kg,A,
,1-Methoxy-2-propanol,3,UN3092,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
G,"Corrosive liquids, oxidizing, n.o.s.",8,UN3093,II,"8, 5.1","A6, A7, IB2",None,202,243,1 L,30 L,C,89
G,"Corrosive liquids, oxidizing, n.o.s.",8,UN3093,I,"8, 5.1","A6, A7",None,201,243,Forbidden,2.5 L,C,89
G,"Corrosive liquids, water-reactive, n.o.s.",8,UN3094,I,"8, 4.3","A6, A7",None,201,243,Forbidden,1 L,E,
G,"Corrosive liquids, water-reactive, n.o.s.",8,UN3094,II,"8, 4.3","A6, A7",None,202,243,1 L,5 L,E,
G,"Corrosive solids, self-heating, n.o.s.",8,UN3095,I,"8, 4.2","T6, TP33",None,211,243,1 kg,25 kg,C,
G,"Corrosive solids, self-heating, n.o.s.",8,UN3095,II,"8, 4.2","IB6, IP2, T3, TP33",None,212,242,15 kg,50 kg,C,
G,"Corrosive solids, water-reactive, n.o.s.",8,UN3096,I,"8, 4.3","IB4, IP1, T6, TP33",None,211,243,1 kg,25 kg,D,
G,"Corrosive solids, water-reactive, n.o.s.",8,UN3096,II,"8, 4.3","IB6, IP2, T3, TP33",None,212,242,15 kg,50 kg,D,
G,"Flammable solid, oxidizing, n.o.s.",4.1,UN3097,II,"4.1, 5.1",131,None,214,214,Forbidden,Forbidden,E,40
G,"Flammable solid, oxidizing, n.o.s.",4.1,UN3097,III,"4.1, 5.1","131, T1, TP33",None,214,214,Forbidden,Forbidden,D,40
G,"Oxidizing liquid, corrosive, n.o.s.",5.1,UN3098,II,"5.1, 8",IB1,None,202,243,1 L,5 L,B,"13, 56, 58, 106, 138"
G,"Oxidizing liquid, corrosive, n.o.s.",5.1,UN3098,I,"5.1, 8",A6,None,201,244,Forbidden,2.5 L,D,"34, 56, 58, 106, 138"
G,"Oxidizing liquid, corrosive, n.o.s.",5.1,UN3098,III,"5.1, 8",IB2,152,203,242,2.5 L,30 L,B,"34, 56, 58, 106, 138"
G,"Oxidizing liquid, toxic, n.o.s.",5.1,UN3099,II,"5.1, 6.1",IB1,152,202,243,1 L,5 L,B,"56, 58, 106, 138"
G,"Oxidizing liquid, toxic, n.o.s.",5.1,UN3099,I,"5.1, 6.1",A6,None,201,244,Forbidden,2.5 L,D,"56, 58, 95, 106, 138"
G,"Oxidizing liquid, toxic, n.o.s.",5.1,UN3099,III,"5.1, 6.1",IB2,152,203,242,2.5 L,30 L,B,"56, 58, 95, 106, 138"
G,"Oxidizing solid, self-heating, n.o.s.",5.1,UN3100,II,"5.1, 4.2",,None,214,214,Forbidden,Forbidden,,
G,"Organic peroxide type B, liquid",5.2,UN3101,II,"5.2, 1",53,152,225,None,Forbidden,Forbidden,D,"12, 40, 52, 53"
G,"Organic peroxide type B, solid",5.2,UN3102,II,"5.2, 1",53,152,225,None,Forbidden,Forbidden,D,"12, 40, 52, 53"
G,"Organic peroxide type C, liquid",5.2,UN3103,II,5.2,,152,225,None,5 L,10 L,D,"12, 40, 52, 53"
G,"Organic peroxide type C, solid",5.2,UN3104,II,5.2,,152,225,None,5 kg,10 kg,D,"12, 40, 52, 53"
G,"Organic peroxide type D, liquid",5.2,UN3105,II,5.2,,152,225,None,5 L,10 L,D,"12, 40, 52, 53"
G,"Organic peroxide type D, solid",5.2,UN3106,II,5.2,,152,225,None,5 kg,10 kg,D,"12, 40, 52, 53"
G,"Organic peroxide type E, liquid",5.2,UN3107,II,5.2,,152,225,None,10 L,25 L,D,"12, 40, 52, 53"
G,"Organic peroxide type E, solid",5.2,UN3108,II,5.2,,152,225,None,10 kg,25 kg,D,"12, 40, 52, 53"
G,"Organic peroxide type F, liquid",5.2,UN3109,II,5.2,IP5,152,225,225,10 L,25 L,D,"12, 40, 52, 53"
G,"Organic peroxide type F, solid",5.2,UN3110,II,5.2,TP33,152,225,225,10 kg,25 kg,D,"12, 40, 52, 53"
G,"Organic peroxide type B, liquid, temperature controlled",5.2,UN3111,II,"5.2, 1",53,None,225,None,Forbidden,Forbidden,D,"2, 40, 52, 53"
G,"Organic peroxide type B, solid, temperature controlled",5.2,UN3112,II,"5.2, 1",53,None,225,None,Forbidden,Forbidden,D,"2, 40, 52, 53"
G,"Organic peroxide type C, liquid, temperature controlled",5.2,UN3113,II,5.2,,None,225,None,Forbidden,Forbidden,D,"2, 40, 52, 53"
G,"Organic peroxide type C, solid, temperature controlled",5.2,UN3114,II,5.2,,None,225,None,Forbidden,Forbidden,D,"2, 40, 52, 53"
G,"Organic peroxide type D, liquid, temperature controlled",5.2,UN3115,II,5.2,,None,225,None,Forbidden,Forbidden,D,"2, 40, 52, 53"
G,"Organic peroxide type D, solid, temperature controlled",5.2,UN3116,II,5.2,,None,225,None,Forbidden,Forbidden,D,"2, 40, 52, 53"
G,"Organic peroxide type E, liquid, temperature controlled",5.2,UN3117,II,5.2,,None,225,None,Forbidden,Forbidden,D,"2, 40, 52, 53"
G,"Organic peroxide type E, solid, temperature controlled",5.2,UN3118,II,5.2,,None,225,None,Forbidden,Forbidden,D,"2, 40, 52, 53"
G,"Organic peroxide type F, liquid, temperature controlled",5.2,UN3119,II,5.2,IP5,None,225,225,Forbidden,Forbidden,D,"2, 40, 52, 53"
G,"Organic peroxide type F, solid, temperature controlled",5.2,UN3120,II,5.2,TP33,None,225,225,Forbidden,Forbidden,D,"2, 52, 53"
G,"Oxidizing solid, water-reactive, n.o.s.",5.1,UN3121,,"5.1, 4.3",,None,214,214,Forbidden,Forbidden,,
G,"Toxic liquids, oxidizing, n.o.s.",6.1,UN3122,I,"6.1, 5.1",A4,None,201,243,Forbidden,2.5 L,C,
G,"Toxic liquids, oxidizing, n.o.s.",6.1,UN3122,II,"6.1, 5.1",IB2,153,202,243,1 L,5 L,C,
G,"Toxic liquids, water-reactive, n.o.s.",6.1,UN3123,I,"6.1, 4.3",A4,None,201,243,Forbidden,1 L,E,40
G,"Toxic liquids, water-reactive, n.o.s.",6.1,UN3123,II,"6.1, 4.3",IB2,None,202,243,1 L,5 L,E,40
G,"Toxic solids, self-heating, n.o.s.",6.1,UN3124,I,"6.1, 4.2","A5, T6, TP33",None,211,242,5 kg,15 kg,D,40
G,"Toxic solids, self-heating, n.o.s.",6.1,UN3124,II,"6.1, 4.2","IB6, IP2, T3, TP33",None,212,242,15 kg,50 kg,D,40
G,"Toxic solids, water-reactive, n.o.s.",6.1,UN3125,II,"6.1, 4.3","IB6, IP2, T3, TP33",153,212,242,15 kg,50 kg,D,40
G,"Toxic solids, water-reactive, n.o.s.",6.1,UN3125,I,"6.1, 4.3","A5, T6, TP33",None,211,242,5 kg,15 kg,D,40
G,"Self-heating, solid, corrosive, organic, n.o.s.",4.2,UN3126,II,"4.2, 8","IB5, IP2, T3, TP33",None,212,242,15 kg,50 kg,C,
G,"Self-heating, solid, corrosive, organic, n.o.s.",4.2,UN3126,III,"4.2, 8","IB8, IP3, T1, TP33",None,213,242,25 kg,100 kg,C,
G,"Self-heating, solid, oxidizing, n.o.s.",4.2,UN3127,,"4.2, 5.1",,None,214,214,Forbidden,Forbidden,,
G,"Self-heating, solid, toxic, organic, n.o.s.",4.2,UN3128,II,"4.2, 6.1","IB5, IP2, T3, TP33",None,212,242,15 kg,50 kg,C,
G,"Self-heating, solid, toxic, organic, n.o.s.",4.2,UN3128,III,"4.2, 6.1","IB8, IP3, T1, TP33",None,213,242,25 kg,100 kg,C,
G,"Water-reactive liquid, corrosive, n.o.s.",4.3,UN3129,I,"4.3, 8",,None,201,243,Forbidden,1 L,D,
G,"Water-reactive liquid, corrosive, n.o.s.",4.3,UN3129,II,"4.3, 8",IB1,None,202,243,1 L,5 L,E,
G,"Water-reactive liquid, corrosive, n.o.s.",4.3,UN3129,III,"4.3, 8",IB2,None,203,242,5 L,60 L,E,85
G,"Water-reactive liquid, toxic, n.o.s.",4.3,UN3130,I,"4.3, 6.1",A4,None,201,243,Forbidden,1 L,D,
G,"Water-reactive liquid, toxic, n.o.s.",4.3,UN3130,II,"4.3, 6.1",IB1,None,202,243,1 L,5 L,E,85
G,"Water-reactive liquid, toxic, n.o.s.",4.3,UN3130,III,"4.3, 6.1",IB2,None,203,242,5 L,60 L,E,85
G,"Water-reactive solid, corrosive, n.o.s.",4.3,UN3131,II,"4.3, 8","IB6, IP2, T3, TP33",151,212,242,15 kg,50 kg,E,
G,"Water-reactive solid, corrosive, n.o.s.",4.3,UN3131,III,"4.3, 8","IB8, IP4, T1, TP33 ",151,213,241,25 kg,100 kg,E,85
G,"Water-reactive solid, corrosive, n.o.s.",4.3,UN3131,I,"4.3, 8","IB4, IP1, N40",None,211,242,Forbidden,15 kg,D,85
G,"Water-reactive solid, flammable, n.o.s.",4.3,UN3132,II,"4.3, 4.1","IB4, T3, TP33",151,212,242,15 kg,50 kg,E,
G,"Water-reactive solid, flammable, n.o.s.",4.3,UN3132,III,"4.3, 4.1","IB6, T1, TP33",151,213,241,25 kg,100 kg,E,
G,"Water-reactive solid, flammable, n.o.s.",4.3,UN3132,I,"4.3, 4.1","IB4, N40",None,211,242,Forbidden,15 kg,D,
G,"Water-reactive, solid, oxidizing, n.o.s.",4.3,UN3133,II,"4.3, 5.1",,None,214,214,Forbidden,Forbidden,E,40
G,"Water-reactive, solid, oxidizing, n.o.s.",4.3,UN3133,III,"4.3, 5.1",,None,214,214,Forbidden,Forbidden,E,40
G,"Water-reactive solid, toxic, n.o.s.",4.3,UN3134,I,"4.3, 6.1","A8, IB4, IP1, N40",None,211,242,Forbidden,15 kg,D,
G,"Water-reactive solid, toxic, n.o.s.",4.3,UN3134,II,"4.3, 6.1","IB5, IP2, T3, TP33",151,212,242,15 kg,50 kg,E,85
G,"Water-reactive solid, toxic, n.o.s.",4.3,UN3134,III,"4.3, 6.1","IB8, IP4, T1, TP33",151,213,241,25 kg,100 kg,E,85
G,"Water-reactive solid, self-heating, n.o.s.",4.3,UN3135,I,"4.3, 4.2",N40,None,211,242,Forbidden,15 kg,E,
G,"Water-reactive solid, self-heating, n.o.s.",4.3,UN3135,II,"4.3, 4.2","IB5, IP2, T3, TP33",None,212,242,15 kg,50 kg,E,
G,"Water-reactive solid, self-heating, n.o.s.",4.3,UN3135,III,"4.3, 4.2","IB8, IP4, T1, TP33",None,213,241,25 kg,100 kg,E,
,"Trifluoromethane, refrigerated liquid",2.2,UN3136,,2.2,"T75, TP5",306,None,"314, 315",50 kg,500 kg,D,
G,"Oxidizing solid, flammable, n.o.s.",5.1,UN3137,I,"5.1, 4.1",,None,214,214,Forbidden,Forbidden,,
,"Ethylene, acetylene and propylene in mixture, refrigerated liquid with at least 71.5 percent ethylene with not more than 22.5 percent acetylene and not more than 6 percent propylene",2.1,UN3138,,2.1,"T75, TP5",None,304,"314, 315",Forbidden,Forbidden,D,"40, 57"
G,"Oxidizing liquid, n.o.s.",5.1,UN3139,I,5.1,"127, A2, A6",None,201,243,Forbidden,2.5 L,D,"56, 58, 106, 138"
G,"Oxidizing liquid, n.o.s.",5.1,UN3139,II,5.1,"127, A2, IB2",152,202,242,1 L,5 L,B,"56, 58, 106, 138"
G,"Oxidizing liquid, n.o.s.",5.1,UN3139,III,5.1,"127, A2, IB2",152,203,241,2.5 L,30 L,B,"56, 58, 106, 138"
G,"Alkaloids, liquid, n.o.s., or Alkaloid salts, liquid, n.o.s.",6.1,UN3140,I,6.1,"A4, T14, TP2, TP27",None,201,243,1 L,30 L,A,
G,"Alkaloids, liquid, n.o.s., or Alkaloid salts, liquid, n.o.s.",6.1,UN3140,III,6.1,"IB3, T7, TP1, TP28",153,203,241,60 L,220 L,A,
G,"Alkaloids, liquid, n.o.s., or Alkaloid salts, liquid, n.o.s.",6.1,UN3140,II,6.1,"IB2, T11, TP2, TP27",153,202,243,5 L,60 L,A,
,"Antimony compounds, inorganic, liquid, n.o.s.",6.1,UN3141,III,6.1,"35, IB3, T7, TP1, TP28",153,203,241,60 L,220 L,A,
G,"Disinfectants, liquid, toxic, n.o.s.",6.1,UN3142,I,6.1,"A4, T14, TP2, TP27",None,201,243,1 L,30 L,A,40
G,"Disinfectants, liquid, toxic, n.o.s.",6.1,UN3142,II,6.1,"IB2, T11, TP2, TP27",153,202,243,5 L,60 L,A,40
G,"Disinfectants, liquid, toxic, n.o.s.",6.1,UN3142,III,6.1,"IB3, T7, TP1, TP28",153,203,241,60 L,220 L,A,40
G,"Dyes, solid, toxic, n.o.s. or Dye intermediates, solid, toxic, n.o.s.",6.1,UN3143,II,6.1,"IB8, IP2, IP4, T3, TP33",153,212,242,25 kg,100 kg,A,
G,"Dyes, solid, toxic, n.o.s. or Dye intermediates, solid, toxic, n.o.s.",6.1,UN3143,III,6.1,"IB8, IP3, T1, TP33",153,213,240,100 kg,200 kg,A,
G,"Dyes, solid, toxic, n.o.s. or Dye intermediates, solid, toxic, n.o.s.",6.1,UN3143,I,6.1,"A5, IB7, IP1, T6, TP33",None,211,242,5 kg,50 kg,A,
,"Nicotine compounds, liquid, n.o.s. or Nicotine preparations, liquid, n.o.s.",6.1,UN3144,II,6.1,"IB2, T11, TP2, TP27",153,202,243,5 L,60 L,B,40
,"Nicotine compounds, liquid, n.o.s. or Nicotine preparations, liquid, n.o.s.",6.1,UN3144,I,6.1,A4,None,201,243,1 L,30 L,B,40
,"Nicotine compounds, liquid, n.o.s. or Nicotine preparations, liquid, n.o.s.",6.1,UN3144,III,6.1,"IB3, T7, TP1, TP28",153,203,241,60 L,220 L,B,40
,"Alkylphenols, liquid, n.o.s. (including C2-C12 homologues)",8,UN3145,I,8,"A6, T14, TP2",None,201,243,0.5 L,2.5 L,B,
,"Alkylphenols, liquid, n.o.s. (including C2-C12 homologues)",8,UN3145,II,8,"IB2, T11, TP2, TP27",154,202,242,1 L,30 L,B,
,"Alkylphenols, liquid, n.o.s. (including C2-C12 homologues)",8,UN3145,III,8,"IB3, T7, TP1, TP28",154,203,241,5 L,60 L,A,
,"Organotin compounds, solid, n.o.s.",6.1,UN3146,III,6.1,"IB8, IP3, T1, TP33",153,213,240,100 kg,200 kg,A,40
,"Organotin compounds, solid, n.o.s.",6.1,UN3146,I,6.1,"A5, IB7, IP1, T6, TP33 ",None,211,242,5 kg,50 kg,B,40
,"Organotin compounds, solid, n.o.s.",6.1,UN3146,II,6.1,"IB8, IP2, IP4, T3, TP33",153,212,242,25 kg,100 kg,A,40
G,"Dyes, solid, corrosive, n.o.s. or Dye intermediates, solid, corrosive, n.o.s.",8,UN3147,II,8,"IB8, IP2, IP4, T3, TP33",154,212,240,15 kg,50 kg,A,
G,"Dyes, solid, corrosive, n.o.s. or Dye intermediates, solid, corrosive, n.o.s.",8,UN3147,I,8,"IB7, IP1, T6, TP33",None,211,242,1 kg,25 kg,A,
G,"Dyes, solid, corrosive, n.o.s. or Dye intermediates, solid, corrosive, n.o.s.",8,UN3147,III,8,"IB8, IP3, T1, TP33",154,213,240,25 kg,100 kg,A,
G,"Water-reactive liquid, n.o.s.",4.3,UN3148,I,4.3,,None,201,244,Forbidden,1 L,E,40
G,"Water-reactive liquid, n.o.s.",4.3,UN3148,II,4.3,IB1,None,202,243,1 L,5 L,E,40
G,"Water-reactive liquid, n.o.s.",4.3,UN3148,III,4.3,IB2,None,203,242,5 L,60 L,E,40
,"Hydrogen peroxide and peroxyacetic acid mixtures, stabilized with acids, water and not more than 5 percent peroxyacetic acid",5.1,UN3149,II,"5.1, 8","145, A2, A3, A6, B53, IB2, T7, TP2, TP6, TP24",None,202,243,1 L,5 L,D,"25, 66, 75"
,"Devices, small, hydrocarbon gas powered or Hydrocarbon gas refills for small devices with release device",2.1,UN3150,,2.1,,306,304,None,1 kg,15 kg,B,40
,"Polyhalogenated biphenyls, liquid or Polyhalogenated terphenyls liquid",9,UN3151,II,9,IB2,155,204,241,100 L,220 L,A,95
,"Polyhalogenated biphenyls, solid or Polyhalogenated terphenyls, solid",9,UN3152,II,9,"IB8, IP2, IP4, T3, TP33",155,204,241,100 kg,200 kg,A,95
,Perfluoro(methyl vinyl ether),2.1,UN3153,,2.1,T50,306,"302, 304, 305","314, 315",Forbidden,150 kg,E,40
,Perfluoro(ethyl vinyl ether),2.1,UN3154,,2.1,,306,"302, 304, 305","314, 315",Forbidden,150 kg,E,40
,Pentachlorophenol,6.1,UN3155,II,6.1,"IB8, IP2, IP4, T3, TP33",None,212,242,25 kg,100 kg,A,
G,"Compressed gas, oxidizing, n.o.s.",2.2,UN3156,,"2.2, 5.1",A14,306,302,"314, 315",75 kg,150 kg,D,
G,"Liquefied gas, oxidizing, n.o.s.",2.2,UN3157,,"2.2, 5.1",A14,306,304,"314, 315",75 kg,150 kg,D,
G,"Gas, refrigerated liquid, n.o.s. (cryogenic liquid)",2.2,UN3158,,2.2,"T75, TP5",320,316,318,50 kg,500 kg,D,
,"1,1,1,2-Tetrafluoroethane or Refrigerant gas R 134a",2.2,UN3159,,2.2,T50,306,304,"314, 315",75 kg,150 kg,A,
G,"Liquefied gas, toxic, flammable, n.o.s. Inhalation Hazard Zone A",2.3,UN3160,,"2.3, 2.1",1,None,192,245,Forbidden,Forbidden,D,40
